candidate,family,entry_minute,config_id,q_threshold,hi_value,lo_value,signals,eligible_fills,trades,fill_rate_vs_signals,trade_rate_vs_signals,ending_bankroll,total_return,max_drawdown,win_rate,avg_pnl,profit_factor,delay_seconds,max_spread,max_overround,min_depth,max_adverse_slippage,fixed_slippage,fraction,worst_144_return,median_144_return,positive_144_rate,active_144_rate,split,fold_id,run_label
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv5_fix25_f100,0.95,0.629374630672788,-0.6941041578338537,29,7,7,0.2413793103448276,0.2413793103448276,99.71716516697354,-0.002828348330264574,0.010106100795755992,0.8571428571428571,-0.04040497614663567,0.7201345615460065,8,0.04,0.03,300.0,0.005,0.0025,0.01,-0.002828348330264241,0.0028155339805824298,0.5495495495495496,1.0,test,35,27340390720_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.5476132678910703,-0.5553060414074427,1908,475,341,0.2489517819706499,0.17872117400419288,101.52993226358731,0.01529932263587308,0.16222386068254216,0.44868035190615835,0.004486604878555348,1.0076902836656914,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.06320020625560907,-0.0030079860854118623,0.42902711323763953,1.0,train,35,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.5476132678910703,-0.5553060414074427,49,16,11,0.32653061224489793,0.22448979591836735,102.23408697380233,0.022340869738023406,0.020516227302889486,0.5454545454545454,0.2030988158002103,1.421148926551619,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.018562706768937787,0.0019944388956771864,0.6440677966101694,1.0,validation,35,27269618919_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.9,0.5476132678910703,-0.5553060414074427,59,27,16,0.4576271186440678,0.2711864406779661,103.34137793876079,0.03341377938760792,0.040294840010622085,0.5625,0.20883612117254735,1.4613524217398666,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.036292597602114895,-0.009712978992811427,0.2882882882882883,1.0,test,35,27340390720_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv15_fix25_f100,,,,2504,625,418,0.2496006389776358,0.16693290734824281,142.67823368761685,0.4267823368761685,0.04280597048518738,0.7703349282296651,0.10210103753018397,1.3588555030740836,4,0.04,0.03,300.0,0.015,0.0025,0.01,-0.02951009558611062,0.0054061065856094714,0.6524932753983034,0.9835505896958411,train,36,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv15_fix25_f100,,,,69,30,16,0.43478260869565216,0.2318840579710145,99.59672166986752,-0.004032783301324838,0.02578926358444859,0.75,-0.025204895633279285,0.9016997958158344,4,0.04,0.03,300.0,0.015,0.0025,0.01,-0.020037898995971304,-0.010767151659131557,0.2882882882882883,1.0,validation,36,27340390720_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv15_fix25_f100,,,,55,14,13,0.2545454545454545,0.23636363636363636,97.3700592973362,-0.026299407026638022,0.02980186292220077,0.6153846153846154,-0.20230313097414004,0.4774575634748025,4,0.04,0.03,300.0,0.015,0.0025,0.01,-0.029801862922200884,-0.012950057314768393,0.0,1.0,test,36,27410119221_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix75_f100,0.85,0.2584066138218092,-0.27426788386653933,2944,864,561,0.29347826086956524,0.1905570652173913,105.86127267966663,0.05861272679666629,0.08637919615799518,0.8413547237076648,0.01044790138978038,1.061613025173641,8,0.04,0.03,100.0,0.005,0.0075,0.01,-0.04247489640175661,0.0012027869889048581,0.5511069728946824,1.0,train,36,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix75_f100,0.85,0.2584066138218092,-0.27426788386653933,67,26,16,0.3880597014925373,0.23880597014925373,101.78621897424999,0.01786218974249998,0.010105540897097594,0.9375,0.11163868589062526,2.7302030270116786,8,0.04,0.03,100.0,0.005,0.0075,0.01,-0.007280963297761511,0.0033032415875142718,0.6756756756756757,1.0,validation,36,27340390720_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep100_adv5_fix75_f100,0.85,0.2584066138218092,-0.27426788386653933,55,28,20,0.509090909090909,0.36363636363636365,99.95531686524056,-0.0004468313475943786,0.013172779618055026,0.85,-0.002234156737970355,0.9853452713259958,8,0.04,0.03,100.0,0.005,0.0075,0.01,-0.010453588370019418,0.003703463220491976,0.5737704918032787,1.0,test,36,27410119221_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.9,0.5475970867637746,-0.5546999441518516,1960,992,527,0.5061224489795918,0.26887755102040817,105.01893632806456,0.050189363280645605,0.22631993979881238,0.4667931688804554,0.009523598345473666,1.017433251649159,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.07008422283913596,0.0005683666089995043,0.5101386302503621,1.0,train,36,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.9,0.5475970867637746,-0.5546999441518516,59,36,18,0.6101694915254238,0.3050847457627119,107.51084738851416,0.07510847388514175,0.03041146258178426,0.5555555555555556,0.41726929936189705,1.9135849558808222,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.027307531508582228,0.04563412653398635,0.8468468468468469,1.0,validation,36,27340390720_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep100_adv15_fix25_f100,0.9,0.5475970867637746,-0.5546999441518516,64,32,15,0.5,0.234375,96.78326386795487,-0.03216736132045128,0.050143076747568786,0.3333333333333333,-0.21444907546967523,0.6783978157974878,4,0.04,0.03,100.0,0.015,0.0025,0.01,-0.02422275202391555,0.018875821688521643,0.6311475409836066,1.0,test,36,27410119221_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv5_fix25_f100,,,,2573,525,391,0.20404197434900895,0.15196268946754762,104.38934563513935,0.04389345635139352,0.07825009123980317,0.6828644501278772,0.011225947915957312,1.0338072813019645,8,0.04,0.03,300.0,0.005,0.0025,0.01,-0.05290121528643066,0.0,0.4938508064516129,0.9686491935483871,train,37,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv5_fix25_f100,,,,55,7,7,0.12727272727272726,0.12727272727272726,100.42464367886198,0.004246436788619912,0.012082940783526347,0.7142857142857143,0.060663382694570785,1.2084879144863951,8,0.04,0.03,300.0,0.005,0.0025,0.01,-0.012082940783526563,-0.003974613866380872,0.319672131147541,1.0,validation,37,27410119221_attempt1
classic_early_drop_down,classic_microstructure,1,d8_sp40_ov30_dep300_adv5_fix25_f100,,,,28,3,3,0.10714285714285714,0.10714285714285714,99.6823279043869,-0.003176720956131085,0.010153256704980861,0.6666666666666666,-0.10589069853769757,0.6871229548867275,8,0.04,0.03,300.0,0.005,0.0025,0.01,-0.006488426202123754,0.0033333333333334103,0.7480314960629921,0.984251968503937,test,37,27464308599_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.85,0.2583684080798417,-0.27289990659198854,3020,642,484,0.21258278145695364,0.16026490066225166,103.19353395249415,0.03193533952494154,0.08376680808289422,0.8553719008264463,0.006598210645649147,1.0436246964813336,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.03367591794819358,0.0018086328836679488,0.5323588709677419,1.0,train,37,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.85,0.2583684080798417,-0.27289990659198854,55,20,17,0.36363636363636365,0.3090909090909091,102.07773323947535,0.020777332394753545,0.010136518771331008,0.9411764705882353,0.12221960232207918,3.0285409437078528,8,0.04,0.03,300.0,0.015,0.0025,0.01,0.002690277528816898,0.00742649564797615,1.0,1.0,validation,37,27410119221_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.85,0.2583684080798417,-0.27289990659198854,68,22,18,0.3235294117647059,0.2647058823529412,102.30606662864258,0.02306066628642589,0.01013468013468015,0.8888888888888888,0.12811481270236535,2.1079800252606944,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.009988963975689047,0.006050525628291226,0.7086614173228346,1.0,test,37,27464308599_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep300_adv5_fix25_f100,0.9,0.5488545374009314,-0.5548219691791075,2010,563,405,0.2800995024875622,0.20149253731343283,77.49521856750094,-0.22504781432499055,0.3493756633370712,0.43950617283950616,-0.05556736156172605,0.87951413865925,4,0.04,0.03,300.0,0.005,0.0025,0.01,-0.06293798607199796,-0.006184571702704478,0.40826612903225806,0.9994959677419355,train,37,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep300_adv5_fix25_f100,0.9,0.5488545374009314,-0.5548219691791075,63,19,13,0.30158730158730157,0.20634920634920634,100.46228699199324,0.0046228699199324375,0.020342928216062522,0.5384615384615384,0.03556053784563383,1.0753965568347996,4,0.04,0.03,300.0,0.005,0.0025,0.01,-0.007330500439155507,0.007325308335718761,0.9918032786885246,1.0,validation,37,27410119221_attempt1
size_imbalance_uncertainty,alphaforge_interaction,2,d4_sp40_ov30_dep300_adv5_fix25_f100,0.9,0.5488545374009314,-0.5548219691791075,70,23,14,0.32857142857142857,0.2,97.41285861658783,-0.025871413834121726,0.03183845032396178,0.42857142857142855,-0.18479581310086893,0.6830350493866363,4,0.04,0.03,300.0,0.005,0.0025,0.01,-0.024210784275358277,-0.016305667758146902,0.07086614173228346,1.0,test,37,27464308599_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv15_fix25_f200,,,,2628,669,445,0.2545662100456621,0.1693302891933029,185.12480358357175,0.8512480358357175,0.1546597444984902,0.7640449438202247,0.19129169344622868,1.2595613129278238,4,0.04,0.03,300.0,0.015,0.0025,0.02,-0.06954424504125989,0.008825860116453477,0.6307314678448699,0.9843888070692195,train,38,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv15_fix25_f200,,,,28,8,8,0.2857142857142857,0.2857142857142857,105.54928659087322,0.05549286590873215,0.0,1.0,0.6936608238591541,,4,0.04,0.03,300.0,0.015,0.0025,0.02,0.016656380599294085,0.028070060851759004,1.0,1.0,validation,38,27464308599_attempt1
classic_early_drop_down,classic_microstructure,1,d4_sp40_ov30_dep300_adv15_fix25_f200,,,,50,17,11,0.34,0.22,95.96843261926807,-0.04031567380731926,0.07643269163995146,0.5454545454545454,-0.366506125521083,0.5939373944622611,4,0.04,0.03,300.0,0.015,0.0025,0.02,-0.07643269163995103,-0.0611443174632591,0.0,1.0,test,38,27496226714_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.85,0.25606335131239216,-0.26956496186229034,3100,667,502,0.21516129032258063,0.16193548387096773,106.05487267914518,0.060548726791451735,0.09161880101524386,0.8565737051792829,0.01206149936084665,1.0794339944428233,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.03367591794819358,0.002807568835093699,0.5432498772704958,1.0,train,38,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1
btc2_path_eff,alphaforge_interaction,2,d8_sp40_ov30_dep300_adv15_fix25_f100,0.85,0.25606335131239216,-0.26956496186229034,69,22,18,0.3188405797101449,0.2608695652173913,102.30606662864258,0.02306066628642589,0.01013468013468015,0.8888888888888888,0.12811481270236535,2.1079800252606944,8,0.04,0.03,300.0,0.015,0.0025,0.01,-0.009988963975689047,0.006050525628291226,0.7086614173228346,1.0,validation,38,27464308599_attempt1
