strategy,entry_name,family,prior_label,mode,exit_policy,exit_mode,trades,ending_bankroll,total_return,win_rate,profit_factor,max_drawdown,avg_cost,first_trade_ts,last_trade_ts,take_profit_exits,stop_exits,trail_exits,settle_exits,worst_48_return,median_48_return,positive_48_rate,active_48_rate,num_48_windows,worst_144_return,median_144_return,positive_144_rate,active_144_rate,num_144_windows,worst_864_return,median_864_return,positive_864_rate,active_864_rate,num_864_windows,research_score
v1_adaptive_mix__tp04_sl02_buf3s,v1_adaptive_mix,previous_v1_mix,prior_mixed_candidate,full_refresh,tp04_sl02_buf3s,intraday,114,67.72650249426871,-0.32273497505731286,0.37719298245614036,0.49914789341618426,0.3420705454562608,7.069139990346423,2026-05-04T02:05:02+00:00,2026-06-02T12:45:01+00:00,42,71,0,1,-0.05148227651515336,0.0,0.20380343318747896,0.5851565129585998,5942,-0.07724774122280076,-0.008784477833312154,0.27677044132740336,0.9168662333219295,5846,-0.17829432270462697,-0.03887024821879459,0.10690596956691377,1.0,5126,0.5187551074960859
gate_milddrop_fixed_4pct__trail08_gap03_buf5s,gate_milddrop_fixed_4pct,gate_single,,robust,trail08_gap03_buf5s,intraday,312,59.386618848706966,-0.4061338115129304,0.33653846153846156,0.6043821579106518,0.40825663869602136,2.9054962423866946,2026-05-03T18:00:01+00:00,2026-06-02T15:30:01+00:00,0,195,102,15,-0.04905712674530882,-0.0051633617785762365,0.2997307303938068,0.9488387748232918,5942,-0.0719750513159001,-0.012616846982276386,0.2981525829627095,1.0,5846,-0.21572863688930943,-0.05371488747447284,0.1775263363246196,1.0,5126,0.518235383969145
session_milddrop_london_fixed_8pct__tp06_sl03_buf3s,session_milddrop_london_fixed_8pct,session_single,,robust,tp06_sl03_buf3s,intraday,134,66.52643540546003,-0.3347356459453996,0.40298507462686567,0.5490443388487386,0.357979774128626,6.664423998906337,2026-05-04T07:10:01+00:00,2026-06-02T12:55:02+00:00,54,80,0,0,-0.06857547593455438,0.0,0.14826657691013126,0.4145069000336587,5942,-0.06996697179533806,-0.005405405405405461,0.24837495723571673,0.7853232979815258,5846,-0.15638481367609336,-0.049161487504852386,0.10436987904799064,1.0,5126,0.5158719975560393
session_milddrop_us_open_fixed_10pct__trail08_gap03_buf5s,session_milddrop_us_open_fixed_10pct,session_single,,robust,trail08_gap03_buf5s,intraday,18,83.76150763479257,-0.16238492365207435,0.16666666666666666,0.30932237484138797,0.18569442085509716,9.471432290990437,2026-05-05T13:40:00+00:00,2026-06-02T15:30:01+00:00,0,15,3,0,-0.06707638279192285,0.0,0.024234264557388085,0.09138337260181757,5942,-0.06707638279192285,0.0,0.0738966814916182,0.25709887102292167,5846,-0.06707638279192285,-0.024315142850597327,0.1037846273897776,0.8595396020288724,5126,0.5158357200137472
session_milddrop_us_open_fixed_10pct__tp12_sl06_buf5s,session_milddrop_us_open_fixed_10pct,session_single,,robust,tp12_sl06_buf5s,intraday,17,83.64514607587915,-0.1635485392412085,0.23529411764705882,0.30506566414876446,0.17088105986800087,9.428013309721164,2026-05-05T13:40:00+00:00,2026-06-02T15:30:01+00:00,4,13,0,0,-0.06740432657670814,0.0,0.032312352743184114,0.09138337260181757,5942,-0.06740432657670814,0.0,0.09852890865549094,0.25709887102292167,5846,-0.06707638279192285,-0.029265430638836576,0.14865392118611004,0.8595396020288724,5126,0.5154362851796692
session_milddrop_us_open_fixed_10pct__tp05_sl03_buf5s,session_milddrop_us_open_fixed_10pct,session_single,,robust,tp05_sl03_buf5s,intraday,18,82.4482622782034,-0.175517377217966,0.16666666666666666,0.16429530066586734,0.18093900257027068,9.335367093589225,2026-05-05T13:40:00+00:00,2026-06-02T15:30:01+00:00,3,15,0,0,-0.05859525899912199,0.0,0.024234264557388085,0.09138337260181757,5942,-0.05859525899912199,0.0,0.0738966814916182,0.25709887102292167,5846,-0.05859525899912199,-0.0393209552517404,0.10339445961763559,0.8595396020288724,5126,0.5151556115629893
session_milddrop_asia_fixed_4pct__settle,session_milddrop_asia_fixed_4pct,session_single,,robust,settle,settle,134,75.0297976209114,-0.24970202379088602,0.6492537313432836,0.8413396606010755,0.4002526989941549,3.205855217869293,2026-05-03T23:45:00+00:00,2026-06-02T05:55:01+00:00,0,0,0,134,-0.14107014972382115,0.0,0.1889936048468529,0.38640188488724336,5942,-0.1528666148654192,0.0,0.32723229558672595,0.7517960998973657,5846,-0.20804095488621377,-0.021146478611011932,0.3753413968006243,1.0,5126,0.5149956085080384
gate_milddrop_fixed_4pct__tp04_sl02_buf3s,gate_milddrop_fixed_4pct,gate_single,,robust,tp04_sl02_buf3s,intraday,316,60.40759517515517,-0.3959240482484483,0.33544303797468356,0.46836870367070815,0.3989294012422371,3.0973783488840017,2026-05-03T18:00:01+00:00,2026-06-02T15:30:01+00:00,105,210,0,1,-0.03485449711281641,-0.004388275599543245,0.24907438572871088,0.9474924267923258,5942,-0.051930754492112596,-0.013611484184454459,0.1965446459117345,1.0,5846,-0.1252181762904344,-0.060658276090222674,0.026531408505657432,1.0,5126,0.5149264902432504
portfolio_micro_ts_mix__tp05_sl03_buf5s,portfolio_micro_ts_mix,portfolio_mix,,qrf,tp05_sl03_buf5s,intraday,374,56.614697827377825,-0.43385302172622175,0.3582887700534759,0.6608759015468431,0.44574910090925784,2.1955118782884138,2026-05-03T16:10:02+00:00,2026-06-02T15:30:01+00:00,134,240,0,0,-0.050282019639224185,-0.004405145482677231,0.32093571188152137,0.9336923594749242,5942,-0.07855633099137105,-0.01050129182802828,0.3159425248032843,1.0,5846,-0.20878149424819004,-0.08190798052536108,0.05598907530238002,1.0,5126,0.5129541375491656
v2_micro_game_mix__trail08_gap03_buf5s,v2_micro_game_mix,refreshed_v2_mix,,full_refresh,trail08_gap03_buf5s,intraday,126,73.64690878161224,-0.2635309121838776,0.3412698412698413,0.6802376256563925,0.31318599356371574,3.0783069718670912,2026-05-03T16:20:01+00:00,2026-06-01T14:30:00+00:00,0,80,46,0,-0.07912837019141061,0.0,0.15045439246045103,0.4212386401884887,5942,-0.11783323729698669,0.0,0.19209716045159084,0.5903181662675333,5846,-0.14080933775830717,-0.08657240364168373,0.2368318376902068,1.0,5126,0.5126879749494023
gate_breakout_fixed_10pct__tp06_sl03_buf3s,gate_breakout_fixed_10pct,gate_single,,robust,tp06_sl03_buf3s,intraday,88,72.48173665326074,-0.2751826334673926,0.4659090909090909,0.5740562732398848,0.36387854032429556,9.392951735043917,2026-05-03T22:30:00+00:00,2026-06-02T02:50:01+00:00,40,47,0,1,-0.07146141215106727,0.0,0.23577919892292157,0.49074385728710873,5942,-0.1032107195283597,-0.0001522615315719955,0.37478617858364693,0.8771809784468012,5846,-0.14891047875129293,-0.0489359288762341,0.24502536090518923,1.0,5126,0.5125695956008707
session_breakout_asia_fixed_8pct__tp04_sl02_buf3s,session_breakout_asia_fixed_8pct,session_single,,robust,tp04_sl02_buf3s,intraday,60,77.4315542679165,-0.22568445732083509,0.4166666666666667,0.39111447598098503,0.2657735986638109,6.883582679883242,2026-05-04T02:05:02+00:00,2026-06-02T03:50:00+00:00,25,35,0,0,-0.06682639728311213,0.0,0.09104678559407607,0.2778525748906092,5942,-0.06682639728311213,0.0,0.1671228190215532,0.6058843653780362,5846,-0.09386763945649612,-0.0466370632179246,0.04291845493562232,1.0,5126,0.5119139267575514
session_breakout_asia_fixed_12pct__tp06_sl03_buf3s,session_breakout_asia_fixed_12pct,session_single,,robust,tp06_sl03_buf3s,intraday,61,76.30867721220584,-0.23691322787794167,0.45901639344262296,0.5566879725719882,0.3270537270126642,10.150969377186973,2026-05-04T02:05:02+00:00,2026-06-02T03:50:00+00:00,28,33,0,0,-0.09938456955850561,0.0,0.0991248737798721,0.2778525748906092,5942,-0.09938456955850561,0.0,0.17482039001026342,0.6058843653780362,5846,-0.13151808762709083,-0.046355889291830876,0.11646507998439329,1.0,5126,0.5116729675029594
session_milddrop_asia_fixed_4pct__tp08_sl04_buf5s,session_milddrop_asia_fixed_4pct,session_single,,robust,tp08_sl04_buf5s,intraday,119,69.54137069737762,-0.30458629302622386,0.2773109243697479,0.35296598776820004,0.3082754904107001,3.3551038911630333,2026-05-03T23:45:00+00:00,2026-06-02T05:55:01+00:00,33,86,0,0,-0.045193306421991375,0.0,0.09155166610568832,0.3852238303601481,5942,-0.05046120542104238,-0.00688917232088182,0.1542935340403695,0.7505986999657885,5846,-0.0908062883383326,-0.0504720067403408,0.05540382364416699,1.0,5126,0.5112800244396074
combo_session_mix_fixed_4pct__tp05_sl03_buf5s,combo_session_mix_fixed_4pct,combo_session,,robust,tp05_sl03_buf5s,intraday,207,64.61117851621852,-0.35388821483781485,0.37681159420289856,0.4313251267116017,0.35388821483781485,3.247567867090763,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,78,129,0,0,-0.044404742911848816,-6.871970277394501e-05,0.1879838438236284,0.6879838438236284,5942,-0.05843051675618227,-0.009533949975002676,0.19979473144030105,0.9929866575436196,5846,-0.11145682379204958,-0.060053231971037735,0.0,1.0,5126,0.5110596861037919
v1_adaptive_mix__tp05_sl03_buf5s,v1_adaptive_mix,previous_v1_mix,prior_mixed_candidate,full_refresh,tp05_sl03_buf5s,intraday,115,68.45602224433217,-0.3154397775566783,0.4434782608695652,0.5910321911738216,0.35541575991660956,7.3282941256855,2026-05-04T02:05:02+00:00,2026-06-02T12:45:01+00:00,50,64,0,1,-0.07235346969697232,0.0,0.23106698081454055,0.584988219454729,5942,-0.11022432322134312,-0.007007521619968982,0.3308244953814574,0.9168662333219295,5846,-0.18651887238065434,-0.03665949616986175,0.14494732735076082,1.0,5126,0.5106090808416389
session_milddrop_london_fixed_6pct__tp12_sl06_buf5s,session_milddrop_london_fixed_6pct,session_single,,robust,tp12_sl06_buf5s,intraday,136,66.22084040115688,-0.3377915959884312,0.38235294117647056,0.5862269859617883,0.37797849458111393,4.784845816865218,2026-05-04T07:10:01+00:00,2026-06-02T12:55:02+00:00,49,84,0,3,-0.0808932720430755,0.0,0.13682261864692022,0.41467519353752946,5942,-0.0808932720430755,-0.0020453055141579357,0.25538829969209714,0.7854943551146083,5846,-0.1916488345848718,-0.05655551301399209,0.2091299258681233,1.0,5126,0.5103276434872265
v1_balanced_mix__tp05_sl03_buf5s,v1_balanced_mix,previous_v1_mix,prior_mixed_candidate,full_refresh,tp05_sl03_buf5s,intraday,115,68.91254228678345,-0.3108745771321655,0.45217391304347826,0.6038843227290197,0.35350604267139235,7.456685386277413,2026-05-04T02:05:02+00:00,2026-06-02T12:45:01+00:00,51,63,0,1,-0.07878787878787874,0.0,0.2285425782564793,0.5797711208347358,5942,-0.11691533834288259,-0.00666666666666671,0.31474512487170714,0.9091686623332192,5846,-0.19342206272698348,-0.03858967844485395,0.22083495903238393,1.0,5126,0.5102852560430748
combo_session_mix_fixed_4pct__tp12_sl06_buf5s,combo_session_mix_fixed_4pct,combo_session,,robust,tp12_sl06_buf5s,intraday,203,62.3746560906131,-0.376253439093869,0.3448275862068966,0.5303172707509916,0.3935165875810822,3.067086552623152,2026-05-03T23:45:00+00:00,2026-06-02T12:55:02+00:00,67,133,0,3,-0.054362286523463976,0.0,0.1962302255132952,0.68832043083137,5942,-0.06634898074435891,-0.010621956867743032,0.23366404379062608,0.9929866575436196,5846,-0.1585471476831657,-0.058969855326559684,0.0005852516582130316,1.0,5126,0.5095627601481652
v1_active_fill_mix__tp06_sl03_buf3s,v1_active_fill_mix,previous_v1_mix,prior_final_v1_mix;prior_mixed_candidate,full_refresh,tp06_sl03_buf3s,intraday,182,63.62405409995793,-0.3637594590004207,0.3901098901098901,0.5504223903622347,0.4017245390890362,5.017851284531549,2026-05-04T02:05:02+00:00,2026-06-02T12:55:02+00:00,70,111,0,1,-0.06152561372627374,0.0,0.2248401211713228,0.7029619656681252,5942,-0.07462910221668673,-0.008415132757266353,0.19945261717413615,0.9411563462196374,5846,-0.14357779658431113,-0.05771740228510236,0.05598907530238002,1.0,5126,0.5080692710123343
combo_session_mix_fixed_4pct__tp04_sl02_buf3s,combo_session_mix_fixed_4pct,combo_session,,robust,tp04_sl02_buf3s,intraday,205,64.89914309084381,-0.351008569091562,0.3170731707317073,0.3324944001782204,0.3510085690915619,3.1947107891061615,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,65,140,0,0,-0.03485449711281641,-0.001538623851944143,0.1613934702120498,0.6879838438236284,5942,-0.051930754492112596,-0.009209761248606285,0.160964762230585,0.9929866575436196,5846,-0.09930619890160808,-0.059944393561319975,0.0,1.0,5126,0.5066227517470501
session_breakout_us_open_fixed_6pct__settle,session_breakout_us_open_fixed_6pct,session_single,,robust,settle,settle,22,81.7962750916592,-0.18203724908340801,0.6818181818181818,0.5105553279962828,0.24718041223791593,5.649828174017634,2026-05-04T13:55:01+00:00,2026-06-01T14:35:02+00:00,0,0,0,22,-0.10160147554808219,0.0,0.052170986199932684,0.10198586334567486,5942,-0.10160147554808219,0.0,0.13513513513513514,0.2842969551830311,5846,-0.18575446200609147,-0.006344163332849262,0.34334763948497854,0.9106515801794772,5126,0.5053224882575322
gate_breakout_fixed_8pct__tp04_sl02_buf3s,gate_breakout_fixed_8pct,gate_single,,robust,tp04_sl02_buf3s,intraday,88,72.76646384860018,-0.2723353615139982,0.4318181818181818,0.4431343672150657,0.32265484717684545,7.305314639744399,2026-05-03T22:30:00+00:00,2026-06-02T02:50:01+00:00,37,50,0,1,-0.057374055829228165,0.0,0.19421070346684619,0.49074385728710873,5942,-0.08318671268820421,-0.0036781609195402076,0.32996920971604515,0.8771809784468012,5846,-0.12097333229995844,-0.046413361142999654,0.184939523995318,1.0,5126,0.5051804330392943
portfolio_micro_ts_mix__tp08_sl04_buf5s,portfolio_micro_ts_mix,portfolio_mix,,qrf,tp08_sl04_buf5s,intraday,375,55.264346273336564,-0.4473565372666344,0.3546666666666667,0.7022833151882943,0.4725427384416571,2.224308915523684,2026-05-03T16:10:02+00:00,2026-06-02T15:30:01+00:00,133,242,0,0,-0.06392363178962368,-0.004545454545454519,0.3402894648266577,0.9328508919555705,5942,-0.08371182291577894,-0.01362593026458725,0.30123161135819365,1.0,5846,-0.20940444034197647,-0.07833382308358028,0.1055403823644167,1.0,5126,0.5046874403329896
combo_session_mix_fixed_4pct__tp06_sl03_buf3s,combo_session_mix_fixed_4pct,combo_session,,robust,tp06_sl03_buf3s,intraday,206,63.487989149279315,-0.3651201085072069,0.3300970873786408,0.4147788285129491,0.36512010850720683,3.2069347269908404,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,68,138,0,0,-0.03485449711281641,-0.0019898376806670726,0.1666105688320431,0.6879838438236284,5942,-0.05369021480814673,-0.009536592592592597,0.16985973315087238,0.9929866575436196,5846,-0.11181084288509102,-0.06153919147052023,0.0,1.0,5126,0.5042169778897926
gate_milddrop_fixed_4pct__tp08_sl04_buf5s,gate_milddrop_fixed_4pct,gate_single,,robust,tp08_sl04_buf5s,intraday,316,57.840079944018555,-0.4215992005598145,0.3670886075949367,0.5743940291143218,0.4244768164774273,3.0205927480311505,2026-05-03T18:00:01+00:00,2026-06-02T15:30:01+00:00,114,200,0,2,-0.052178134906345375,-0.004278998797586309,0.28727701110737125,0.9474924267923258,5942,-0.07507708357797394,-0.013194716768645698,0.27899418405747517,1.0,5846,-0.1830119220992671,-0.07128373706377339,0.06398751463129146,1.0,5126,0.5025585214037499
gate_breakout_fixed_6pct__tp12_sl06_buf5s,gate_breakout_fixed_6pct,gate_single,,robust,tp12_sl06_buf5s,intraday,87,68.52666103388762,-0.31473338966112374,0.4482758620689655,0.5078520957361315,0.356934166746536,5.123904566619912,2026-05-03T22:30:00+00:00,2026-06-02T02:50:01+00:00,24,48,0,15,-0.049746666666666606,0.0,0.19909121507909794,0.4893975092561427,5942,-0.08230178526852239,-0.0056046566403953335,0.2931919261033185,0.8771809784468012,5846,-0.13941977727028732,-0.05770806855314081,0.14221615294576667,1.0,5126,0.5021537404055447
combo_guarded_fixed_4pct__trail08_gap03_buf5s,combo_guarded_fixed_4pct,combo_session,,robust,trail08_gap03_buf5s,intraday,216,61.858859700699,-0.38141140299301,0.3425925925925926,0.5177515582245249,0.3886306689643795,3.1087981042565436,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,0,136,63,17,-0.04766120514114114,-0.0023575263855089013,0.22130595759003702,0.7606866374957927,5942,-0.06734459684924055,-0.01223419203747067,0.24529592884023263,0.9929866575436196,5846,-0.15448861729318697,-0.06495306385716593,0.06320717908700742,1.0,5126,0.5012032687974949
gate_breakout_fixed_8pct__trail08_gap03_buf5s,gate_breakout_fixed_8pct,gate_single,,robust,trail08_gap03_buf5s,intraday,88,65.57251595103571,-0.34427484048964285,0.45454545454545453,0.558905635768485,0.37884629594531316,6.613136740415563,2026-05-03T22:30:00+00:00,2026-06-02T02:50:01+00:00,0,47,19,22,-0.07999999999999996,0.0,0.21238640188488725,0.49074385728710873,5942,-0.08474423231685202,-0.006292134831460627,0.34040369483407457,0.8771809784468012,5846,-0.15875232879873946,-0.051436110270454805,0.17206398751463128,1.0,5126,0.500676671630962
gate_breakout_fixed_4pct__settle,gate_breakout_fixed_4pct,gate_single,,robust,settle,settle,87,69.20277715743507,-0.3079722284256493,0.7126436781609196,0.6354661826322866,0.38728117670173545,3.190927622893022,2026-05-03T22:30:00+00:00,2026-06-02T02:50:01+00:00,0,0,0,87,-0.07978607677293437,0.0,0.3123527431841131,0.49057556378323797,5942,-0.11713926156237853,0.0,0.4796442011631885,0.8771809784468012,5846,-0.16821481662578908,-0.05059186993086939,0.22883339836129535,1.0,5126,0.5005781494634742
session_milddrop_us_open_fixed_10pct__tp08_sl04_buf5s,session_milddrop_us_open_fixed_10pct,session_single,,robust,tp08_sl04_buf5s,intraday,18,81.89141235710946,-0.1810858764289054,0.16666666666666666,0.18798212064768924,0.18647088449460866,9.331827608145936,2026-05-05T13:40:00+00:00,2026-06-02T15:30:01+00:00,3,15,0,0,-0.06707638279192285,0.0,0.024234264557388085,0.09138337260181757,5942,-0.06707638279192285,0.0,0.0738966814916182,0.25709887102292167,5846,-0.06707638279192285,-0.03629249883326324,0.11822083495903238,0.8595396020288724,5126,0.5002291213197387
gate_breakout_fixed_10pct__tp08_sl04_buf5s,gate_breakout_fixed_10pct,gate_single,,robust,tp08_sl04_buf5s,intraday,88,69.15633499139284,-0.3084366500860716,0.4772727272727273,0.6229715689045382,0.4336151963857234,9.210491111238092,2026-05-03T22:30:00+00:00,2026-06-02T02:50:01+00:00,40,46,0,2,-0.07878787878787885,0.0,0.24065971053517335,0.49074385728710873,5942,-0.1032107195283597,-0.0014247311827957354,0.3667464933287718,0.8771809784468012,5846,-0.157764214973102,-0.06799483861794442,0.21927428794381584,1.0,5126,0.4993149272539809
combo_guarded_fixed_4pct__tp12_sl06_buf5s,combo_guarded_fixed_4pct,combo_session,,robust,tp12_sl06_buf5s,intraday,218,61.392402586410974,-0.38607597413589023,0.3623853211009174,0.5464478758787024,0.4102865022294546,3.0613731579105554,2026-05-03T23:45:00+00:00,2026-06-02T12:55:02+00:00,73,139,0,6,-0.05767595350016674,-0.001993705268096946,0.23678895994614607,0.7595085829686974,5942,-0.06962064441235949,-0.011699415963659976,0.24153267191241876,0.9929866575436196,5846,-0.16785879926581582,-0.062274914189919595,0.015606710885680842,1.0,5126,0.4991862374460611
session_breakout_asia_fixed_10pct__settle,session_breakout_asia_fixed_10pct,session_single,,robust,settle,settle,65,81.38673693811211,-0.18613263061887897,0.7230769230769231,0.8791275528609888,0.4308259735860837,8.090889890913543,2026-05-04T02:05:02+00:00,2026-06-02T03:50:00+00:00,0,0,0,65,-0.2065014244044725,0.0,0.15281050151464154,0.27802086839448,5942,-0.2065014244044725,0.0,0.28292849811837156,0.6060554225111188,5846,-0.3157316074520502,-0.0316673247853666,0.43835349200156065,1.0,5126,0.4982869362660862
combo_guarded_fixed_4pct__tp06_sl03_buf3s,combo_guarded_fixed_4pct,combo_session,,robust,tp06_sl03_buf3s,intraday,222,62.0606158107701,-0.37939384189229897,0.34234234234234234,0.4270678580957458,0.3817243219809914,3.21609808974432,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,76,146,0,0,-0.03485449711281641,-0.0022471910112359383,0.20632783574554023,0.7593402894648267,5942,-0.05369021480814673,-0.010958873672934244,0.19380773178241534,0.9929866575436196,5846,-0.12293241038428016,-0.06589164992532293,0.0,1.0,5126,0.4980387215030359
combo_guarded_fixed_4pct__tp05_sl03_buf5s,combo_guarded_fixed_4pct,combo_session,,robust,tp05_sl03_buf5s,intraday,222,62.543511987786516,-0.37456488012213485,0.38738738738738737,0.4353338510007504,0.37854194589846185,3.232104944530295,2026-05-03T23:45:00+00:00,2026-06-02T12:45:01+00:00,86,136,0,0,-0.044404742911848816,-0.001994918840333537,0.23443285089195556,0.7593402894648267,5942,-0.05843051675618227,-0.010778256397193653,0.21707150188162846,0.9929866575436196,5846,-0.12172832364718067,-0.060790754402941904,0.0,1.0,5126,0.497287967312025
